Cas,Poruch cepel,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
73,0,1,1,9,9.268
74,0,0,1,4,9.873
75,0,0,0,4,10.011
76,0,0,4,5,9.769
77,0,0,0,10,9.342
78,0,0,0,6,9.77
79,0,0,0,6,9.751
80,0,0,2,4,9.871
81,0,0,0,3,9.957
82,0,0,1,5,9.864
83,0,0,0,4,10.042
84,0,1,1,8,9.225
85,0,0,0,4,9.842
86,0,1,0,6,9.505
87,0,0,0,8,9.642
88,0,1,1,6,9.694
89,0,0,0,8,9.659
90,0,0,0,7,9.817
91,0,0,0,10,9.534
92,0,0,0,7,9.584
93,0,0,0,5,9.835
94,0,0,1,4,9.875
95,0,0,0,6,9.747
96,0,0,0,6,9.871
97,0,0,0,7,9.677
98,0,0,0,2,10.156
99,0,0,2,6,9.913
100,0,0,0,4,9.878
101,0,0,2,3,9.935
102,0,1,1,4,9.93
103,0,2,0,2,9.983
104,0,0,1,6,9.75
105,0,0,0,4,9.862
106,0,0,0,6,9.773
107,0,0,0,7,9.64
108,0,0,3,9,9.537
109,0,0,1,5,9.826
110,0,0,0,5,9.81
111,0,0,0,8,9.538
112,0,0,0,8,9.568
113,0,1,1,5,9.882
114,0,0,0,4,9.965
115,0,0,1,12,9.241
116,0,0,0,4,9.983
117,0,0,1,4,9.867
118,0,0,1,5,9.685
119,0,0,0,4,9.844
120,0,0,2,5,9.902
121,0,0,1,3,10.025
122,0,0,0,4,9.93
123,0,0,0,8,9.668
124,0,0,0,8,9.476
125,0,0,1,16,8.966
126,0,0,1,4,9.84
127,0,0,0,7,9.721
128,0,1,0,4,9.598
129,0,0,1,4,10.004
130,0,0,0,3,9.896
131,0,0,1,8,9.618
132,0,0,0,10,9.663
133,0,1,0,3,9.991
134,0,0,0,8,9.556
135,0,0,2,4,9.795
136,0,0,1,6,9.756
137,0,0,1,7,9.551
138,0,0,0,6,9.72
139,0,1,0,4,9.915
140,0,0,2,9,9.47
141,0,0,0,12,9.366
142,0,0,2,13,9.077
143,0,1,0,5,9.815
144,0,0,0,5,9.791
145,0,0,0,6,9.932
146,0,0,0,10,9.262
147,0,0,0,4,9.833
148,0,0,0,3,10.138
149,0,0,0,7,9.859
150,0,0,0,1,10.07
151,0,1,2,9,9.407
152,0,0,0,7,9.732
153,0,2,2,6,9.584
154,0,0,0,3,9.961
155,0,0,0,5,9.826
156,0,1,0,6,9.735
157,0,0,0,8,9.686
158,0,0,0,8,9.67
159,0,0,0,5,9.845
160,0,1,0,8,9.577
161,0,0,0,8,9.501
162,0,0,2,5,9.943
163,0,0,1,8,9.596
164,0,0,0,8,9.564
165,0,0,0,6,9.71
166,0,0,0,8,9.642
167,0,0,0,8,9.572
168,0,0,0,4,9.99
169,0,0,0,6,9.704
170,0,0,0,5,9.912
171,0,0,0,7,9.664
172,0,0,0,7,9.807
173,0,1,0,2,10.109
174,0,0,1,8,9.53
175,0,0,0,13,9.118
176,0,0,0,5,10.003
177,0,1,2,3,9.377
178,0,0,0,8,9.617
179,0,1,1,6,9.288
180,0,0,0,8,9.462
181,0,0,0,11,9.4
182,0,1,0,6,9.888
183,0,0,0,1,10.193
184,0,0,0,5,9.948
185,0,0,0,6,9.898
186,0,1,0,3,10.128
187,0,0,1,5,9.836
188,0,0,0,10,9.391
189,0,0,0,3,10.021
190,0,2,1,6,9.8
191,0,0,1,4,9.853
192,0,0,1,7,9.655
193,0,0,0,5,9.939
194,0,0,0,5,9.969
195,0,0,0,8,9.698
196,0,0,0,3,10.066
197,0,0,0,5,9.895
198,0,1,0,5,9.57
199,0,0,3,4,9.838
200,0,0,0,5,9.768
201,0,1,0,6,9.786
202,0,0,0,2,10.107
203,0,0,0,5,9.808
204,0,1,0,5,9.883
205,0,0,0,8,9.659
206,0,0,1,5,9.774
207,0,1,0,4,10.127
208,0,0,1,6,9.785
209,0,0,0,6,9.712
210,0,0,2,3,9.909
211,0,0,0,9,9.585
212,0,1,0,10,9.431
213,0,0,0,4,9.978
214,0,0,1,5,9.96
215,0,0,0,4,9.997
216,0,1,1,6,9.702
217,0,1,1,7,9.69
218,0,0,1,4,9.765
219,0,0,1,8,9.581
220,0,0,0,5,9.923
221,0,0,2,5,9.687
222,0,0,0,6,9.704
223,0,0,1,9,9.519
224,0,0,1,5,9.776
225,0,0,0,10,9.416
226,0,0,1,6,9.8
227,0,1,0,6,9.709
228,0,0,0,3,9.969
229,0,0,1,8,9.615
230,0,0,0,2,10.103
231,0,0,1,6,9.809
232,0,0,0,3,10.006
233,1,0,1,7,9.404
234,0,0,0,4,9.978
235,0,0,2,6,9.606
236,0,0,1,6,9.549
237,0,0,0,8,9.695
238,0,0,0,7,9.687
239,0,0,1,10,9.572
240,0,0,0,2,10.016
241,0,0,1,6,9.816
242,0,0,1,6,9.757
243,0,0,0,6,9.804
244,0,1,1,6,9.681
245,0,1,1,6,9.707
246,0,0,0,5,9.881
247,1,0,0,3,9.841
248,0,0,0,6,9.807
249,0,0,0,5,9.927
250,0,0,3,4,9.911
251,0,0,2,5,9.634
252,0,0,0,9,9.541
253,0,0,0,5,9.871
254,0,1,0,3,9.5
255,0,0,0,7,9.723
256,0,0,1,7,9.717
257,0,2,2,9,9.424
258,0,0,4,6,9.778
259,0,0,0,2,10.135
260,0,1,0,7,9.284
261,0,0,0,5,9.818
262,0,0,0,4,9.88
263,0,0,0,6,9.866
264,0,1,1,7,9.635
265,0,0,2,7,9.731
266,0,1,0,10,9.382
267,0,0,2,11,9.202
268,0,1,2,3,9.983
269,0,0,0,0,10.295
270,0,0,2,8,9.654
271,0,0,0,2,10.123
272,0,0,0,6,9.759
273,0,0,0,4,10.014
274,0,0,1,6,9.61
275,0,1,0,5,9.941
276,0,0,0,4,9.985
277,0,0,0,5,9.942
278,0,0,0,6,9.613
279,0,0,1,7,9.629
280,0,0,1,5,9.785
281,0,0,1,4,9.862
282,0,1,1,6,9.737
283,0,0,0,6,9.792
284,0,0,0,5,9.962
285,0,0,0,5,9.862
286,0,1,2,10,9.518
287,0,0,0,2,10.143
288,0,0,1,8,9.563
289,0,0,0,7,9.585
290,0,0,1,4,9.98
291,0,0,0,2,10.106
292,0,0,0,7,9.623
293,0,0,0,0,10.277
294,0,0,0,7,9.698
295,0,0,0,4,10.093
296,0,0,3,8,9.58
297,0,0,1,4,9.801
298,0,0,1,5,9.86
299,0,0,0,4,9.913
300,0,1,1,9,9.306
301,0,0,0,7,9.973
302,0,1,0,8,9.66
303,1,0,2,4,9.779
304,0,0,0,4,10.042
305,0,1,0,4,9.662
306,0,0,0,7,9.814
307,0,1,0,5,9.556
308,0,0,3,5,9.619
309,0,0,1,4,9.933
310,0,0,2,9,9.604
311,0,1,2,3,9.746
312,0,0,1,9,9.692
313,0,1,0,6,9.241
314,0,1,0,12,9.024
315,0,0,1,4,9.865
316,0,0,0,3,10.015
317,0,1,0,7,9.719
318,0,1,0,6,9.27
319,0,0,1,3,9.92
320,0,1,0,9,9.424
321,0,0,0,5,9.863
322,0,0,0,8,9.69
323,0,0,0,3,10.024
324,0,0,0,7,9.697
325,0,0,0,8,9.567
326,0,0,1,1,10.041
327,0,0,1,6,9.782
328,0,0,2,8,9.647
329,0,0,1,3,9.923
330,0,0,0,5,9.8
331,0,0,0,5,9.835
332,0,0,0,7,9.766
333,1,1,0,2,10.002
334,0,0,0,7,9.675
335,0,1,1,3,9.537
336,0,0,0,7,9.713
337,0,0,0,13,9.157
338,0,1,0,3,9.316
339,0,0,0,2,10.135
340,0,0,0,8,9.674
341,0,0,0,8,9.63
342,0,0,0,5,9.799
343,0,2,2,2,9.534
344,0,0,0,5,9.932
345,0,0,0,4,10.01
346,0,0,1,8,9.717
347,0,1,1,3,9.972
348,0,0,0,5,9.834
349,0,1,0,7,9.718
350,0,0,0,2,10.12
351,0,1,0,7,9.525
352,0,0,0,6,9.746
353,0,0,1,5,9.85
354,0,1,1,3,9.685
355,0,1,0,2,10.039
356,0,0,0,6,9.786
357,1,0,1,7,9.648
358,0,0,0,9,9.429
359,0,0,0,7,9.596
360,0,0,0,9,9.615
361,0,0,1,8,9.447
362,0,0,1,2,10.022
363,0,0,0,7,9.742
364,0,0,0,7,9.767
365,0,0,0,5,10.052
366,1,0,0,10,9.484
367,0,0,0,9,9.572
368,0,0,1,8,9.564
369,0,0,0,4,9.957
370,0,0,1,3,9.969
371,0,0,1,6,9.815
372,0,0,1,5,9.914
373,0,1,0,4,9.461
374,0,1,0,6,9.623
375,0,0,1,3,10.08
376,0,0,0,6,9.794
377,0,0,0,6,9.882
378,0,1,1,9,9.104
379,0,0,0,3,10.058
380,0,0,0,6,9.649
381,0,0,1,4,9.781
382,0,0,0,5,9.981
383,0,1,0,6,9.679
384,0,0,0,8,9.569
385,0,0,1,1,10.075
386,0,0,0,6,9.69
387,0,0,1,4,9.886
388,0,1,0,3,10.017
389,0,0,0,8,9.629
390,0,0,1,7,9.637
391,0,1,1,4,9.694
392,0,0,2,5,9.662
393,0,0,1,4,9.8
394,0,0,0,5,9.723
395,0,0,0,7,9.668
396,0,0,1,8,9.52
397,0,0,2,4,9.774
398,0,0,0,6,9.741
399,0,0,0,3,10.052
400,0,0,1,5,9.773
401,0,0,0,4,10.003
402,0,0,0,6,9.82
403,0,0,0,5,9.852
404,0,1,0,6,9.69
405,0,1,0,2,10.082
406,0,0,0,4,9.897
407,0,0,0,1,10.227
408,0,0,0,7,9.636
409,0,0,0,5,9.777
410,0,0,1,4,9.817
411,0,0,0,6,9.906
412,0,0,0,3,9.967
413,0,1,0,8,9.089
414,0,0,0,6,9.696
415,1,0,1,5,9.812
416,0,0,0,7,9.729
417,0,0,0,7,9.863
418,0,0,0,9,9.454
419,0,0,1,3,10.047
420,0,0,1,0,10.131
421,0,0,0,6,9.619
422,0,0,0,5,9.777
423,0,0,0,3,10.084
424,0,0,0,9,9.407
425,0,0,0,5,9.812
426,0,0,0,5,9.95
427,0,0,0,3,10.112
428,0,0,1,4,9.904
429,0,1,0,6,9.697
430,0,0,0,7,9.737
431,0,0,0,4,9.818
432,0,0,1,3,9.907
433,0,0,0,5,9.781
434,0,0,0,6,9.714
435,0,1,0,6,9.758
436,0,0,0,3,10.048
437,0,0,0,5,9.996
438,0,0,1,9,9.446
439,0,0,0,10,9.401
440,0,0,1,5,9.856
441,0,0,0,3,10.081
442,0,0,0,7,9.686
443,0,0,2,8,9.471
444,0,0,1,5,9.917
445,0,0,0,5,9.792
446,0,0,0,7,9.681
447,0,0,0,3,10.02
448,0,0,0,5,9.903
449,0,0,0,6,9.641
450,0,0,0,6,9.721
451,0,0,0,7,9.736
452,0,0,0,5,9.906
453,0,0,0,6,9.859
454,0,0,2,2,10.047
455,0,0,1,6,9.659
456,0,0,3,6,9.467
457,0,0,0,3,10.098
458,0,1,0,8,9.536
459,0,0,1,6,9.86
460,0,1,3,3,9.867
461,0,0,0,8,9.704
462,0,0,2,6,9.664
463,0,0,0,4,10.058
464,0,0,0,6,9.726
465,0,0,0,3,10.072
466,0,0,0,3,10.048
467,0,0,0,6,9.718
468,0,0,0,9,9.542
469,0,0,1,6,9.724
470,0,0,0,6,9.69
471,0,0,1,6,9.898
472,0,0,0,4,9.951
473,0,0,1,8,9.697
474,0,0,1,9,9.429
475,0,0,0,11,9.292
476,0,0,0,6,9.853
477,0,1,1,6,9.541
478,0,0,1,4,9.91
479,0,0,0,7,9.613
480,0,0,0,7,9.573
481,0,0,0,8,9.608
482,0,0,1,5,9.898
483,0,0,0,5,9.826
484,0,1,0,7,9.528
485,0,0,0,4,10.054
486,0,0,0,5,9.904
487,0,1,0,5,9.27
488,0,0,1,3,9.945
489,0,1,0,4,9.936
490,0,0,2,5,9.837
491,0,0,0,4,9.996
492,0,0,0,8,9.567
493,0,0,1,8,9.605
494,0,0,2,5,9.713
495,0,0,1,6,9.595
496,0,1,1,4,9.637
497,0,0,0,4,9.933
498,0,0,2,7,9.708
499,0,0,2,14,8.96
500,0,0,0,2,10.049
501,0,0,1,6,9.742
502,0,0,0,7,9.652
503,0,0,0,5,9.944
504,0,0,0,6,9.877
505,0,0,0,5,9.82
506,0,1,0,2,10.104
507,0,0,0,4,9.914
508,0,1,1,4,9.768
509,0,0,0,5,9.952
510,0,0,1,4,9.816
511,0,0,0,10,9.592
512,0,0,2,6,9.866
513,0,0,0,11,9.217
514,0,0,2,8,9.492
515,0,0,0,8,9.572
516,0,0,1,3,9.989
517,0,0,1,8,9.619
518,0,0,1,3,9.928
519,0,0,2,8,9.465
520,0,0,0,7,9.838
521,0,0,0,6,9.965
