Cas,Poruch cepele,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
119,0,0,1,0,7.829
120,0,1,2,0,7.615
121,0,0,0,0,7.888
122,0,2,1,0,7.516
123,0,0,1,0,7.86
124,0,0,1,0,7.785
125,0,0,0,0,7.759
126,0,0,0,0,7.822
127,0,0,0,0,7.817
128,0,0,0,0,7.803
129,0,0,1,0,7.822
130,0,0,0,0,7.802
131,0,0,0,0,7.803
132,0,0,2,0,7.777
133,0,0,0,0,7.769
134,0,0,0,0,7.833
135,0,2,0,0,7.527
136,0,0,0,0,7.837
137,0,0,0,0,7.869
138,0,0,0,0,7.844
139,0,0,1,0,7.868
140,0,0,1,0,7.778
141,0,0,1,0,7.832
142,0,0,1,0,7.858
143,0,1,0,0,7.665
144,0,0,0,0,7.875
145,0,0,0,0,7.818
146,0,0,1,0,7.746
147,0,0,0,0,7.803
148,0,0,1,0,7.846
149,0,1,0,0,7.688
150,0,1,0,0,7.718
151,0,0,1,0,7.787
152,0,0,1,0,7.829
153,0,0,2,0,7.864
154,0,0,1,0,7.779
155,0,0,1,0,7.797
156,1,1,0,0,0.648
157,0,0,0,0,7.841
158,0,0,1,0,7.886
159,0,0,1,0,7.861
160,0,0,1,0,7.767
161,0,0,0,0,7.821
162,0,0,0,0,7.845
163,0,0,0,0,7.842
164,0,0,0,0,7.798
165,0,0,1,0,7.863
166,0,0,1,0,7.816
167,0,0,3,0,7.804
168,0,1,1,0,7.502
169,0,0,0,0,7.666
170,0,0,0,0,7.856
171,0,0,0,0,7.873
172,0,0,2,0,7.8
173,1,0,0,0,0
174,0,1,2,0,7.674
175,0,0,0,0,7.84
176,0,0,0,0,7.811
177,0,0,0,0,7.866
178,0,0,1,0,7.801
179,0,0,1,0,7.852
180,0,0,1,0,7.814
181,0,0,1,0,7.844
182,0,0,0,0,7.839
183,0,0,0,0,7.864
184,0,1,0,0,7.512
185,0,1,0,0,7.669
186,0,0,0,0,7.84
187,0,0,1,0,7.833
188,0,0,1,0,7.857
189,0,0,0,0,7.825
190,0,0,0,0,7.853
191,0,0,0,0,7.83
192,0,1,0,0,7.518
193,0,1,1,0,7.353
194,0,0,0,0,7.852
195,0,0,0,0,7.83
196,0,0,0,0,7.853
197,0,1,0,0,7.733
198,0,0,1,0,7.825
199,0,1,1,0,7.495
200,0,0,1,0,7.827
201,0,0,0,0,7.823
202,0,1,0,0,7.77
203,0,1,0,0,7.608
204,0,0,1,0,7.814
205,0,1,2,0,7.52
206,0,1,1,0,7.502
207,0,0,0,0,7.844
208,0,0,0,0,7.831
209,0,0,0,0,7.846
210,0,0,0,0,7.819
211,0,0,0,0,7.796
212,0,0,0,0,7.8
213,0,0,0,0,7.819
214,0,0,1,0,7.828
215,0,0,0,0,7.857
216,0,1,0,0,7.555
217,0,0,0,0,7.878
218,0,0,1,0,7.763
219,0,0,0,0,7.826
220,0,0,0,0,7.824
221,0,0,1,0,7.778
222,0,0,0,0,7.884
223,0,0,0,0,7.797
224,0,0,1,0,7.886
225,0,0,2,0,7.762
226,0,0,0,0,7.798
227,0,0,0,0,7.816
228,1,1,0,0,1.77
229,0,0,0,0,5.806
230,0,0,2,0,7.734
231,0,0,0,0,7.825
232,0,0,1,0,7.793
233,0,0,0,0,7.807
234,0,1,2,0,7.589
235,0,0,0,0,7.827
236,0,1,0,0,7.704
237,0,0,0,0,7.849
238,0,0,0,0,7.855
239,0,0,0,0,7.789
240,0,1,0,0,7.853
241,0,0,2,0,7.788
242,0,0,0,0,7.81
243,0,0,0,0,7.875
244,0,0,1,0,7.874
245,0,0,0,0,7.884
246,0,0,2,0,7.711
247,0,0,1,0,7.807
248,0,0,1,0,7.816
249,0,0,1,0,7.836
250,0,0,0,0,7.839
251,0,0,2,0,7.718
252,0,0,1,0,7.819
253,0,0,1,0,7.723
254,0,0,1,0,7.77
255,0,0,0,0,7.783
256,0,0,0,0,7.819
257,0,0,2,0,7.765
258,0,0,1,0,7.774
259,0,0,1,0,7.841
260,0,1,1,0,7.672
261,0,1,0,0,7.475
262,0,0,0,0,7.851
263,0,0,0,0,7.818
264,0,0,0,0,7.858
265,0,1,0,0,7.76
266,0,0,0,0,7.814
267,0,0,0,0,7.821
268,0,0,1,0,7.832
269,0,0,0,0,7.849
270,0,0,0,0,7.822
271,0,0,1,0,7.802
272,0,0,0,0,7.824
273,0,0,0,0,7.848
274,0,0,0,0,7.846
275,0,0,0,0,7.799
276,0,0,0,0,7.842
277,0,0,0,0,7.837
278,0,0,1,0,7.816
279,0,0,0,0,7.821
280,0,0,1,0,7.797
281,0,0,1,0,7.787
282,0,0,1,0,7.886
283,0,0,0,0,7.852
284,0,0,0,0,7.83
285,0,0,0,0,7.834
286,0,0,0,0,7.805
287,0,1,0,0,7.745
288,0,1,1,0,7.628
289,0,2,0,0,7.358
290,0,0,2,0,7.817
291,0,0,1,0,7.778
292,0,0,2,0,7.799
293,0,0,0,0,7.82
294,0,0,0,0,7.829
295,0,1,0,0,7.492
296,0,0,0,0,7.848
297,0,0,1,0,7.855
298,0,1,0,0,7.653
299,0,1,0,0,7.556
300,0,0,0,0,7.81
301,0,0,0,0,7.841
302,0,0,1,0,7.803
303,0,1,1,0,7.554
304,0,1,1,0,7.56
305,0,0,0,0,7.833
306,0,0,0,0,7.805
307,0,1,1,0,7.516
308,0,0,0,0,7.847
309,0,0,0,0,7.81
310,0,0,0,0,7.819
311,0,0,0,0,7.828
312,0,0,0,0,7.835
313,0,0,0,0,7.857
314,0,0,1,0,7.857
315,0,0,0,0,7.826
316,0,0,1,0,7.874
317,0,0,1,0,7.803
318,0,0,1,0,7.752
319,0,0,1,0,7.81
320,0,1,0,0,7.582
321,0,0,1,0,7.778
322,0,1,0,0,7.471
323,0,0,2,0,7.863
324,0,0,0,0,7.719
325,0,0,2,0,7.781
326,0,1,0,0,7.598
327,0,0,1,0,7.851
328,0,1,0,0,7.66
329,0,1,0,0,7.441
330,0,0,0,0,7.863
331,0,0,0,0,7.83
332,0,0,0,0,7.805
333,0,0,0,0,7.821
334,0,0,0,0,7.856
335,0,0,0,0,7.832
336,0,0,0,0,7.852
337,0,1,0,0,7.501
338,0,0,0,0,7.856
339,0,0,2,0,7.856
340,0,0,2,0,7.772
341,0,0,1,0,7.82
342,0,0,0,0,7.762
343,0,1,0,0,7.574
344,0,1,0,0,7.715
345,0,0,0,0,7.865
346,0,0,1,0,7.825
347,0,0,0,0,7.808
348,0,1,0,0,7.767
349,0,0,0,0,7.787
350,0,0,0,0,7.825
351,0,0,1,0,7.804
352,0,0,3,0,7.83
353,0,0,0,0,7.736
354,0,0,1,0,7.798
355,0,0,0,0,7.749
356,0,0,0,0,7.812
357,0,0,0,0,7.827
358,0,1,1,0,7.555
359,0,0,0,0,7.804
360,0,0,0,0,7.812
361,0,1,0,0,7.48
362,0,0,0,0,7.816
363,0,0,0,0,7.84
364,0,1,1,0,7.664
365,0,0,0,0,7.826
366,0,0,0,0,7.836
367,0,0,0,0,7.88
368,0,0,0,0,7.792
369,0,0,1,0,7.769
370,0,0,0,0,7.835
371,0,0,1,0,7.766
372,0,0,0,0,7.848
373,0,0,1,0,7.843
374,0,0,0,0,7.835
375,0,0,0,0,7.783
376,0,0,0,0,7.843
377,0,0,2,0,7.779
378,0,0,0,0,7.822
379,0,0,0,0,7.852
380,0,0,1,0,7.827
381,0,0,0,0,7.834
382,0,0,0,0,7.84
383,0,0,1,0,7.726
384,0,0,2,0,7.751
385,0,0,0,0,7.804
386,0,1,1,0,7.503
387,0,0,0,0,7.833
388,0,0,1,0,7.867
389,0,0,0,0,7.864
390,0,0,1,0,7.764
391,0,0,0,0,7.84
392,0,0,0,0,7.817
393,0,1,1,0,7.577
394,0,0,0,0,7.719
395,0,0,1,0,7.799
396,0,0,0,0,7.781
397,0,0,0,0,7.778
398,0,0,1,0,7.787
399,0,1,0,0,7.547
400,0,0,2,0,7.801
401,0,0,1,0,7.782
402,0,0,1,0,7.861
403,0,0,1,0,7.834
404,0,0,1,0,7.831
405,0,0,0,0,7.808
406,0,0,1,0,7.831
407,0,1,1,0,7.674
408,0,0,0,0,7.821
409,0,1,2,0,7.597
410,0,0,0,0,7.839
411,0,0,0,0,7.806
412,0,0,0,0,7.811
413,0,0,0,0,7.826
414,0,0,0,0,7.782
415,0,0,0,0,7.835
416,0,0,0,0,7.829
417,0,0,0,0,7.841
418,0,0,0,0,7.813
419,0,0,0,0,7.823
420,0,0,0,0,7.854
421,0,0,0,0,7.851
422,0,0,1,0,7.856
423,0,0,1,0,7.865
424,0,0,2,0,7.759
425,0,0,2,0,7.759
426,0,0,0,0,7.813
427,0,0,2,0,7.747
428,0,0,1,0,7.845
429,0,0,0,0,7.823
430,0,0,0,0,7.809
431,0,0,0,0,7.796
432,0,0,0,0,7.795
433,0,0,2,0,7.88
434,0,0,1,0,7.78
435,0,0,0,0,7.823
436,0,0,0,0,7.793
437,0,0,0,0,7.793
438,0,0,0,0,7.824
439,0,0,0,0,7.837
440,0,0,0,0,7.811
441,0,0,2,0,7.77
442,1,0,0,0,4.672
443,0,0,1,0,3.133
444,0,0,2,0,7.844
445,0,1,0,0,7.627
446,0,0,2,0,7.803
447,0,0,0,0,7.836
448,0,0,0,0,7.867
449,0,0,1,0,7.875
450,0,0,1,0,7.816
451,0,0,1,0,7.828
452,0,0,0,0,7.859
453,0,0,0,0,7.855
454,0,0,0,0,7.796
455,0,0,0,0,7.798
456,0,0,2,0,7.776
457,0,0,0,0,7.797
458,1,0,0,0,0.324
459,0,1,0,0,7.669
460,0,0,1,0,7.793
461,0,1,1,0,7.466
462,0,0,0,0,7.742
463,0,1,0,0,7.773
464,0,0,0,0,7.855
465,0,0,0,0,7.774
466,0,0,0,0,7.854
467,0,0,2,0,7.799
468,1,0,1,0,4.634
469,0,0,1,0,3.102
470,0,0,0,0,7.823
471,0,1,0,0,7.693
472,0,0,0,0,7.843
473,0,1,0,0,7.482
474,0,0,0,0,7.815
475,0,0,1,0,7.82
476,0,1,1,0,7.598
477,0,0,0,0,7.849
478,0,0,1,0,7.826
479,0,1,0,0,7.68
480,0,0,1,0,7.822
481,0,0,0,0,7.847
482,0,0,0,0,7.797
483,0,0,1,0,7.795
484,0,0,0,0,7.821
485,0,0,1,0,7.818
486,0,0,0,0,7.828
487,0,0,1,0,7.894
488,0,0,0,0,7.817
489,0,0,1,0,7.815
490,0,1,0,0,7.56
491,0,0,0,0,7.888
492,0,0,0,0,7.852
493,0,0,0,0,7.805
494,0,0,0,0,7.831
495,0,0,0,0,7.851
496,0,0,0,0,7.864
497,0,0,2,0,7.767
498,0,0,0,0,7.741
499,0,0,0,0,7.821
500,0,0,1,0,7.863
501,0,0,0,0,7.854
502,0,0,1,0,7.835
503,0,0,2,0,7.794
504,0,0,2,0,7.798
505,0,0,0,0,7.814
506,1,0,0,0,0.871
507,0,0,0,0,7.816
508,0,0,0,0,7.816
509,0,0,0,0,7.789
510,0,0,0,0,7.793
511,0,0,0,0,7.862
512,0,0,0,0,7.792
513,0,0,1,0,7.863
514,0,0,1,0,7.794
515,0,0,0,0,7.816
516,0,0,0,0,7.78
517,0,1,2,0,7.77
518,0,0,1,0,7.799
519,0,0,0,0,7.845
520,0,0,1,0,7.833
521,0,0,0,0,7.781
