Cas,Poruch cepele,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
78,0,0,0,12,7.995
79,0,1,0,7,8.095
80,0,0,0,13,8.041
81,0,0,0,13,7.939
82,0,0,1,8,8.27
83,0,0,1,10,8.159
84,0,2,0,6,7.81
85,0,2,0,14,7.377
86,0,0,0,10,8.206
87,0,1,0,5,8.12
88,0,0,1,10,8.183
89,0,0,0,14,7.836
90,1,0,0,0,0
91,0,0,1,10,8.047
92,0,0,0,8,8.409
93,0,0,1,8,8.189
94,0,1,0,8,7.836
95,0,0,1,7,8.493
96,1,1,0,3,1.861
97,0,0,1,12,7.638
98,0,0,0,15,7.879
99,0,1,0,12,7.939
100,0,0,1,11,8.256
101,0,0,0,12,8.219
102,0,1,1,10,7.912
103,0,0,0,10,8.174
104,0,0,0,9,8.294
105,0,0,0,10,8.087
106,0,0,1,20,7.767
107,0,0,1,8,8.437
108,0,1,0,7,8.064
109,0,0,0,6,8.286
110,0,0,1,5,8.513
111,0,1,0,7,8.071
112,0,0,0,8,8.346
113,0,0,0,9,8.161
114,0,0,0,14,7.951
115,0,0,0,13,8.264
116,0,0,2,5,8.422
117,0,0,1,9,8.2
118,0,1,0,5,8.099
119,0,1,0,9,8.162
120,0,0,0,10,8.22
121,0,0,0,9,8.182
122,0,0,0,8,8.235
123,0,0,0,9,8.222
124,0,0,1,10,8.149
125,0,0,2,12,7.998
126,0,0,2,9,8.098
127,0,0,1,9,8.144
128,0,0,1,7,8.298
129,0,0,0,5,8.389
130,0,0,1,12,8.198
131,0,0,0,8,8.165
132,0,0,0,13,8.139
133,0,0,1,7,8.346
134,0,0,1,13,7.972
135,0,0,1,9,8.338
136,0,1,1,12,8.02
137,0,0,0,11,8.203
138,0,0,0,11,8.071
139,0,1,0,10,7.879
140,0,0,2,12,8.04
141,0,0,0,15,7.846
142,0,0,1,8,8.27
143,0,1,0,9,8.215
144,0,1,0,9,7.978
145,0,1,0,10,7.893
146,0,0,2,9,8.198
147,0,0,1,7,8.221
148,0,0,1,8,8.413
149,0,0,0,13,7.958
150,0,0,0,16,7.766
151,0,0,2,7,8.428
152,0,0,2,13,8.128
153,0,1,0,14,7.987
154,0,0,0,11,8.251
155,0,0,2,10,8.138
156,0,0,0,9,8.257
157,0,0,0,9,8.422
158,0,1,0,11,7.92
159,0,0,0,12,8.079
160,0,0,1,14,7.948
161,0,0,2,11,8.17
162,0,0,0,9,8.04
163,0,0,1,11,8.17
164,0,0,0,14,7.937
165,0,0,0,9,8.371
166,0,0,0,15,7.895
167,0,1,1,5,8.171
168,0,0,1,6,8.542
169,0,0,0,10,8.351
170,0,0,0,5,8.376
171,0,0,0,10,8.176
172,0,0,0,8,8.286
173,0,0,0,7,8.406
174,0,1,0,6,8.247
175,0,0,0,11,8.146
176,0,0,1,9,8.247
177,0,0,0,9,8.2
178,0,0,0,13,7.941
179,0,0,0,8,8.419
180,0,0,1,11,8.206
181,0,0,0,8,8.264
182,0,0,1,12,8.06
183,0,1,0,7,8.187
184,0,1,0,4,8.167
185,0,0,0,17,7.819
186,0,1,1,9,7.914
187,0,0,0,13,8.126
188,0,0,0,12,8.131
189,0,0,0,9,8.289
190,0,0,1,10,8.069
191,0,0,1,7,8.361
192,0,0,0,14,8.009
193,0,0,0,11,8.07
194,0,1,0,8,8.12
195,0,0,2,9,8.212
196,0,0,0,8,8.307
197,0,0,0,11,8.075
198,0,0,0,6,8.474
199,0,0,1,9,8.083
200,0,0,1,13,7.983
201,0,0,0,11,8.291
202,0,0,0,7,8.295
203,0,0,0,10,8.209
204,0,0,0,12,8.129
205,0,0,1,6,8.359
206,0,0,0,11,8.006
207,0,0,0,5,8.544
208,0,0,0,16,7.841
209,0,0,0,6,8.441
210,0,0,0,11,8
211,0,0,1,11,8.291
212,0,0,0,5,8.386
213,0,0,1,7,8.387
214,0,0,0,10,8.166
215,0,0,0,9,8.186
216,0,0,0,14,7.891
217,0,0,1,9,8.155
218,0,0,0,10,8.113
219,0,0,1,9,8.086
220,0,0,0,9,8.119
221,0,0,2,11,7.995
222,0,1,0,9,7.949
223,0,0,0,7,8.182
224,0,0,2,7,8.211
225,0,0,0,7,8.444
226,0,0,1,9,8.061
227,0,0,0,10,8.152
228,1,0,1,0,0
229,0,0,1,9,8.153
230,0,0,0,13,8.062
231,0,0,0,8,8.358
232,0,0,0,4,8.552
233,0,1,1,8,8.054
234,0,0,0,6,8.572
235,0,1,0,10,7.873
236,0,0,0,7,8.531
237,0,0,2,6,8.444
238,0,0,0,7,8.329
239,0,0,0,7,8.298
240,0,0,0,10,8.149
241,0,0,1,12,7.931
242,0,0,0,6,8.486
243,0,1,1,11,7.861
244,0,0,0,9,8.301
245,0,0,1,11,8.098
246,0,1,0,8,7.718
247,0,0,0,7,8.407
248,0,0,0,10,8.068
249,0,0,1,13,7.951
250,0,0,0,14,8.038
251,0,0,1,7,8.486
252,0,0,0,8,8.193
253,0,0,1,10,8.346
254,0,0,0,9,8.228
255,0,0,0,10,8.146
256,0,0,0,8,8.325
257,0,1,0,9,7.978
258,1,0,0,0,0
259,0,1,1,10,7.917
260,0,0,0,10,8.168
261,0,0,0,9,8.272
262,0,1,1,7,8.307
263,0,0,0,12,8.136
264,0,1,0,9,8.276
265,0,0,1,8,8.141
266,0,0,0,11,8.214
267,0,0,0,13,8.055
268,0,0,0,3,8.721
269,0,0,0,6,8.422
270,0,0,0,13,8.114
271,0,1,0,11,7.968
272,0,0,2,10,8.176
273,0,0,0,10,8.137
274,0,0,0,7,8.356
275,0,0,1,9,8.315
276,0,0,0,11,8.129
277,0,0,0,10,8.257
278,0,0,1,5,8.519
279,0,0,0,9,8.374
280,0,1,1,10,7.951
281,0,0,0,6,8.523
282,0,0,0,8,8.273
283,0,1,1,7,7.984
284,0,0,1,7,8.161
285,0,0,0,11,8.154
286,0,1,1,6,8.26
287,0,0,0,10,8.094
288,0,0,0,7,8.362
289,0,0,0,13,8.073
290,0,0,0,12,8.088
291,0,0,0,9,8.214
292,0,0,1,5,8.372
293,0,0,0,10,8.222
294,0,0,2,9,8.384
295,0,0,1,9,8.055
296,0,0,0,9,8.201
297,0,0,0,12,8.034
298,0,0,1,10,8.28
299,0,0,1,6,8.485
300,0,0,1,9,8.238
301,0,0,1,8,8.302
302,0,0,3,10,8.253
303,0,0,0,7,8.261
304,0,0,0,8,8.292
305,0,0,1,9,8.301
306,0,0,0,13,8.074
307,0,0,0,13,7.929
308,0,0,0,11,8.082
309,0,0,0,7,8.542
310,0,0,1,15,7.889
311,0,0,0,13,7.833
312,0,0,0,13,8.029
313,0,0,0,8,8.278
314,0,0,0,10,8.328
315,0,0,1,9,8.2
316,0,0,1,10,8.012
317,0,0,1,6,8.367
318,0,0,1,7,8.33
319,0,1,1,6,8.084
320,0,0,1,8,8.4
321,0,0,0,10,8.248
322,0,0,2,11,8.045
323,0,0,0,8,8.361
324,0,0,0,9,8.207
325,0,0,0,12,7.971
326,0,0,0,11,8.127
327,0,0,0,8,8.322
328,0,0,0,7,8.249
329,0,0,1,8,8.316
330,0,1,0,6,8.313
331,0,0,0,10,8.062
332,0,0,0,13,7.958
333,0,0,0,14,7.879
334,0,0,0,7,8.434
335,0,0,0,10,8.139
336,0,0,1,8,8.318
337,0,0,0,11,8.248
338,0,0,0,10,8.063
339,0,0,0,9,8.221
340,0,0,0,11,8.01
341,0,0,0,18,7.801
342,0,0,0,12,8.189
343,0,0,1,10,8.099
344,0,1,1,12,7.771
345,0,0,0,8,8.485
346,0,1,1,12,7.818
347,0,0,0,10,8.284
348,0,0,2,4,8.572
349,0,0,1,7,8.302
350,0,0,0,9,8.264
351,0,0,0,13,7.898
352,0,0,1,10,8.154
353,0,0,1,7,8.262
354,0,0,0,4,8.585
355,0,0,0,8,8.462
356,0,0,0,11,8.139
357,0,0,0,7,8.382
358,0,0,1,9,8.305
359,0,0,1,12,7.835
360,0,0,0,14,7.904
361,0,0,0,15,7.976
362,0,1,2,8,8.103
363,0,0,1,8,8.212
364,0,0,0,12,8.092
365,0,1,0,10,7.89
366,0,0,0,13,8.065
367,0,0,0,9,8.176
368,0,0,1,17,7.761
369,0,0,0,10,8.024
370,1,1,1,4,3.849
371,0,0,0,11,8.185
372,0,0,0,14,8.124
373,0,0,0,10,8.147
374,0,0,0,14,7.872
375,0,0,1,4,8.525
376,0,0,0,9,8.277
377,0,0,0,9,8.209
378,0,0,3,13,7.835
379,0,0,0,8,8.295
380,0,0,0,12,8.197
381,0,0,0,5,8.467
382,0,0,2,7,8.112
383,0,0,0,7,8.302
384,0,0,1,10,8.202
385,0,0,0,6,8.362
386,0,1,0,12,7.908
387,0,0,1,11,8.02
388,0,1,1,5,8.098
389,0,0,0,7,8.375
390,0,0,1,9,8.302
391,0,1,2,7,7.987
392,0,0,1,9,8.024
393,0,0,0,10,8.166
394,0,0,0,15,7.824
395,0,0,1,7,8.256
396,0,0,2,10,8.017
397,1,0,0,4,6.76
398,0,0,2,2,1.581
399,0,0,2,17,7.653
400,0,0,0,13,7.898
401,1,0,0,7,2.995
402,0,0,0,14,7.327
403,0,1,0,13,7.817
404,0,1,1,12,8.179
405,1,1,0,3,7.265
406,0,0,0,7,5.395
407,0,0,0,13,7.974
408,0,0,0,6,8.612
409,0,0,0,5,8.43
410,0,1,0,12,7.798
411,0,0,1,7,8.383
412,0,0,2,7,8.187
413,0,0,1,9,8.086
414,0,0,0,10,8.177
415,0,1,0,9,8.084
416,0,0,0,11,8.03
417,0,0,0,10,8.244
418,0,1,0,10,7.858
419,0,0,1,10,8.245
420,0,0,0,11,7.992
421,0,0,0,10,8.154
422,0,0,0,14,7.931
423,0,0,2,9,8.246
424,0,0,2,8,8.174
425,0,0,0,8,8.248
426,0,0,0,8,8.394
427,0,0,1,6,8.319
428,0,0,3,8,8.024
429,0,0,2,6,8.24
430,0,0,0,10,8.184
431,0,0,0,9,8.216
432,0,0,0,7,8.384
433,0,0,0,11,8.061
434,0,0,0,17,7.832
435,0,0,0,7,8.533
436,0,0,0,14,8.026
437,0,0,0,8,8.433
438,0,0,0,3,8.618
439,0,0,1,10,8.194
440,1,0,0,3,3.228
441,0,0,0,4,5.051
442,0,0,0,11,8.149
443,0,0,1,7,8.386
444,0,1,0,9,8.268
445,0,0,0,10,8.175
446,0,0,2,13,7.982
447,0,0,0,8,8.199
448,0,0,1,10,8.183
449,0,1,0,7,7.944
450,0,0,0,9,8.167
451,0,0,1,9,8.169
452,0,0,1,8,8.22
453,0,0,2,9,8.088
454,0,0,0,10,8.14
455,0,0,0,11,8.286
456,0,0,2,7,8.272
457,0,0,0,8,8.197
458,0,0,0,7,8.355
459,0,0,3,6,8.452
460,0,0,0,4,8.631
461,0,0,0,11,7.998
462,0,0,1,8,8.246
463,0,0,0,14,7.938
464,0,0,1,7,8.228
465,0,0,0,12,8.146
466,0,0,0,7,8.266
467,0,0,1,9,8.34
468,0,1,1,8,8.15
469,0,0,2,8,8.219
470,0,0,0,3,8.625
471,0,0,0,12,7.993
472,0,0,1,9,8.35
473,0,0,0,12,8.066
474,0,0,0,9,8.252
475,0,0,0,10,8.149
476,0,0,1,6,8.292
477,0,0,0,10,8.107
478,0,0,0,12,8.055
479,0,0,1,11,7.974
480,0,0,0,14,8.034
481,0,1,1,17,7.644
482,0,1,0,5,8.129
483,0,0,0,13,8.045
484,0,0,0,8,8.348
485,0,0,1,11,8.166
486,0,0,0,13,7.968
487,0,0,1,7,8.218
488,1,0,1,0,0
489,0,1,0,11,7.887
490,0,0,0,11,8.058
491,0,0,1,11,8.082
492,0,0,0,11,8.223
493,0,0,0,7,8.493
494,0,0,0,9,8.368
495,0,0,0,8,8.253
496,0,0,1,4,8.396
497,0,0,0,8,8.147
498,0,1,0,11,8.04
499,0,0,0,10,8.313
500,0,0,1,9,8.042
501,0,0,1,8,8.168
502,0,0,0,7,8.297
503,0,1,3,16,7.382
504,0,1,1,7,8.22
505,0,1,0,8,7.979
506,0,0,0,8,8.428
507,0,0,1,8,8.176
508,0,0,0,11,8.192
509,0,0,0,7,8.32
510,0,0,1,7,8.294
511,0,0,0,10,8.236
512,0,0,0,6,8.305
513,0,1,0,8,8.23
514,0,0,1,5,8.435
515,0,0,1,12,8.13
516,0,0,0,9,8.234
517,0,1,1,10,7.736
518,0,0,1,8,8.259
519,0,0,1,15,7.666
520,0,1,0,9,8.004
521,0,0,0,15,7.904
