Cas,Poruch cepele,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
119,0,0,2,4,8.548
120,0,0,1,2,8.722
121,0,1,1,6,8.202
122,0,0,0,7,8.417
123,0,0,0,5,8.469
124,0,1,1,3,8.41
125,0,0,0,7,8.419
126,0,0,1,5,8.611
127,0,0,0,5,8.719
128,0,0,0,4,8.711
129,0,0,1,6,8.379
130,0,1,0,5,8.294
131,0,0,1,7,8.246
132,0,0,0,3,8.705
133,0,0,0,6,8.475
134,0,0,1,1,8.759
135,0,1,0,5,8.108
136,0,1,1,7,8.359
137,0,0,1,5,8.47
138,0,0,1,4,8.511
139,0,0,1,7,8.327
140,0,0,0,6,8.509
141,0,0,1,1,8.77
142,0,0,0,4,8.608
143,0,0,2,3,8.433
144,0,0,0,4,8.569
145,0,0,0,5,8.607
146,0,0,0,6,8.45
147,0,0,1,6,8.411
148,0,0,1,5,8.435
149,0,0,0,8,8.215
150,0,1,0,10,8.067
151,0,0,0,4,8.57
152,0,0,1,4,8.564
153,0,0,0,3,8.736
154,0,1,0,7,8.141
155,0,1,0,3,8.505
156,0,0,0,6,8.485
157,0,0,0,6,8.484
158,0,0,0,3,8.678
159,0,0,0,4,8.579
160,0,1,0,6,8.253
161,0,0,1,8,8.378
162,0,0,1,3,8.556
163,0,0,1,6,8.477
164,0,0,0,5,8.479
165,0,0,1,7,8.361
166,0,0,1,4,8.587
167,0,0,0,10,8.212
168,1,0,1,5,6.729
169,0,1,1,5,5.534
170,0,0,0,8,8.352
171,0,0,1,2,8.691
172,0,0,0,2,8.637
173,0,0,3,5,8.287
174,0,0,0,7,8.347
175,0,0,0,9,8.274
176,0,0,0,3,8.725
177,0,0,0,5,8.628
178,0,1,1,6,8.459
179,0,0,0,4,8.521
180,0,0,0,4,8.671
181,0,0,0,4,8.635
182,0,0,0,7,8.413
183,0,0,0,5,8.6
184,0,0,0,3,8.729
185,0,0,0,5,8.536
186,0,0,0,7,8.442
187,0,0,0,6,8.511
188,0,0,1,2,8.675
189,0,0,1,6,8.53
190,0,0,1,6,8.371
191,0,0,1,8,8.215
192,0,0,0,2,8.646
193,0,0,1,6,8.402
194,0,0,1,2,8.618
195,0,0,0,3,8.694
196,0,0,0,3,8.671
197,0,0,1,5,8.426
198,0,0,1,6,8.439
199,0,0,0,6,8.503
200,0,0,0,2,8.696
201,0,0,0,6,8.404
202,0,0,0,5,8.57
203,0,0,0,3,8.623
204,0,0,0,4,8.655
205,0,0,1,2,8.653
206,0,0,0,5,8.421
207,0,0,0,6,8.429
208,0,0,0,4,8.618
209,0,0,0,5,8.442
210,1,1,0,1,4.471
211,0,0,0,4,8.048
212,0,1,0,3,8.567
213,0,0,0,8,8.407
214,0,0,2,6,8.358
215,0,0,2,6,8.345
216,0,1,0,4,8.058
217,0,0,0,7,8.554
218,0,0,1,6,8.351
219,0,0,1,6,8.419
220,0,0,0,6,8.434
221,0,0,0,6,8.351
222,0,0,0,8,8.299
223,0,0,0,6,8.501
224,0,0,0,5,8.519
225,0,1,1,5,8.26
226,0,0,0,5,8.524
227,0,0,0,5,8.579
228,0,0,0,5,8.525
229,0,0,0,6,8.457
230,0,0,0,3,8.426
231,0,0,0,10,8.209
232,0,0,0,3,8.687
233,0,0,1,8,8.317
234,0,1,1,8,7.717
235,0,0,0,2,8.713
236,0,0,0,5,8.581
237,0,0,0,6,8.469
238,0,1,0,8,8.09
239,0,0,0,6,8.467
240,0,1,1,3,8.302
241,0,0,1,5,8.54
242,0,0,1,7,8.415
243,0,0,1,5,8.411
244,0,0,1,5,8.546
245,0,0,1,3,8.69
246,0,0,0,4,8.603
247,0,0,2,4,8.47
248,0,0,0,9,8.363
249,0,0,1,5,8.558
250,0,0,0,4,8.642
251,0,0,1,3,8.673
252,0,0,0,6,8.346
253,0,0,0,4,8.541
254,0,1,0,5,8.27
255,0,0,0,1,8.833
256,0,0,1,3,8.617
257,0,0,0,3,8.672
258,0,0,0,4,8.628
259,0,0,0,7,8.327
260,0,0,0,7,8.438
261,0,0,0,3,8.619
262,0,0,1,4,8.583
263,0,0,1,5,8.467
264,0,0,0,5,8.574
265,0,0,1,3,8.594
266,0,0,0,3,8.685
267,0,0,0,5,8.464
268,0,1,0,3,8.287
269,0,0,0,11,8.154
270,0,0,0,4,8.652
271,0,0,0,6,8.479
272,0,0,0,4,8.504
273,0,0,0,0,8.843
274,0,0,0,1,8.839
275,0,0,1,4,8.696
276,0,0,0,6,8.497
277,0,0,0,1,8.737
278,0,0,1,5,8.543
279,0,0,0,4,8.601
280,0,0,1,4,8.631
281,0,0,0,6,8.412
282,0,0,0,4,8.569
283,0,0,0,6,8.526
284,0,0,1,4,8.537
285,0,0,3,3,8.519
286,0,0,0,4,8.588
287,0,0,0,8,8.274
288,0,0,0,6,8.541
289,0,0,2,5,8.549
290,0,0,1,1,8.64
291,0,0,0,6,8.475
292,0,0,0,8,8.399
293,0,0,0,6,8.31
294,0,0,1,4,8.506
295,0,0,0,2,8.757
296,0,0,0,6,8.408
297,0,0,1,8,8.104
298,0,1,0,4,8.324
299,0,0,0,3,8.712
300,0,1,1,4,8.427
301,0,0,0,4,8.429
302,0,0,0,3,8.561
303,0,0,1,7,8.511
304,0,1,0,3,8.307
305,0,0,0,7,8.378
306,0,0,0,3,8.665
307,0,0,1,6,8.367
308,0,0,1,4,8.595
309,0,0,1,1,8.776
310,0,0,1,2,8.699
311,0,0,1,5,8.423
312,0,0,1,7,8.418
313,0,0,0,6,8.469
314,0,0,1,7,8.202
315,0,0,0,8,8.377
316,0,0,1,5,8.565
317,0,0,0,3,8.704
318,0,1,0,2,8.482
319,0,0,0,5,8.478
320,0,1,0,7,8.253
321,0,0,1,2,8.579
322,0,0,0,3,8.593
323,0,1,2,6,7.957
324,0,0,0,7,8.387
325,0,0,0,3,8.682
326,0,0,0,11,8.195
327,0,0,1,3,8.55
328,0,0,0,7,8.336
329,0,0,1,6,8.507
330,0,0,0,3,8.673
331,0,1,0,3,8.443
332,0,0,1,5,8.479
333,0,0,1,4,8.443
334,0,0,0,4,8.559
335,0,0,0,6,8.622
336,0,0,0,7,8.389
337,0,0,0,4,8.475
338,0,0,0,3,8.644
339,0,0,0,5,8.476
340,0,0,0,7,8.392
341,0,0,0,8,8.244
342,0,1,0,3,8.571
343,0,0,0,3,8.65
344,0,0,0,5,8.482
345,0,0,0,7,8.404
346,0,0,0,3,8.795
347,0,0,0,2,8.726
348,0,0,1,5,8.437
349,0,0,0,5,8.525
350,0,0,2,4,8.485
351,0,0,1,11,8.106
352,0,0,0,7,8.353
353,0,0,0,5,8.431
354,0,0,1,1,8.741
355,0,0,0,6,8.471
356,0,0,0,5,8.559
357,0,0,1,1,8.748
358,0,0,0,3,8.732
359,0,0,1,5,8.293
360,0,0,0,8,8.284
361,0,0,1,5,8.31
362,0,0,0,6,8.434
363,0,1,0,4,8.463
364,0,0,2,9,8.206
365,0,0,1,3,8.581
366,0,0,1,3,8.536
367,0,0,1,6,8.539
368,0,0,1,5,8.555
369,0,0,0,3,8.619
370,0,0,0,9,8.371
371,0,1,0,6,8.232
372,0,0,1,3,8.679
373,0,0,0,2,8.759
374,0,1,1,6,7.922
375,0,0,0,6,8.512
376,0,0,2,7,8.337
377,0,0,1,5,8.47
378,0,0,1,4,8.463
379,0,0,0,3,8.655
380,0,0,0,3,8.67
381,0,1,0,5,8.34
382,0,0,0,8,8.279
383,0,1,1,8,7.988
384,0,0,0,7,8.365
385,0,0,0,3,8.741
386,0,1,1,4,8.169
387,0,0,1,8,8.33
388,0,1,0,2,8.64
389,0,0,0,5,8.523
390,0,0,1,9,8.099
391,0,0,0,2,8.793
392,0,0,0,6,8.505
393,0,0,1,5,8.461
394,0,1,1,5,8.183
395,0,0,0,7,8.413
396,0,0,0,5,8.438
397,0,0,0,8,8.343
398,0,0,1,5,8.551
399,0,0,0,4,8.609
400,0,0,0,5,8.45
401,0,0,0,4,8.463
402,0,0,1,1,8.712
403,0,0,0,2,8.718
404,0,0,1,5,8.536
405,0,0,0,6,8.488
406,0,0,1,6,8.502
407,0,0,0,4,8.601
408,0,0,0,3,8.453
409,0,0,0,6,8.367
410,0,0,1,4,8.632
411,0,1,1,5,8.017
412,0,0,0,4,8.57
413,0,0,0,6,8.499
414,0,0,1,4,8.471
415,0,0,1,6,8.404
416,0,0,0,3,8.64
417,0,1,0,2,8.575
418,0,0,1,9,8.213
419,0,0,0,1,8.814
420,0,0,0,5,8.543
421,0,0,0,5,8.525
422,0,1,0,3,8.416
423,0,0,1,4,8.582
424,0,0,1,7,8.332
425,0,0,2,3,8.704
426,0,0,2,7,8.387
427,0,0,0,4,8.575
428,0,0,0,6,8.372
429,0,0,1,4,8.525
430,0,0,0,2,8.739
431,0,0,0,6,8.405
432,0,0,0,8,8.347
433,1,1,0,4,7.109
434,0,0,0,3,2.741
435,0,0,0,6,8.644
436,0,0,0,6,8.47
437,0,0,0,3,8.682
438,0,1,0,8,8.106
439,0,0,0,8,8.396
440,0,0,1,9,8.19
441,0,0,1,6,8.412
442,0,0,0,3,8.571
443,0,0,0,6,8.46
444,0,0,0,4,8.671
445,0,0,1,5,8.423
446,0,1,1,7,8.073
447,0,0,1,7,8.347
448,0,0,1,4,8.541
449,0,0,0,6,8.463
450,0,0,0,5,8.558
451,0,0,0,5,8.478
452,0,0,0,4,8.524
453,0,0,2,3,8.554
454,0,1,1,4,8.092
455,0,1,0,4,8.187
456,0,0,2,4,8.586
457,0,0,1,3,8.676
458,0,0,1,1,8.826
459,0,0,2,2,8.57
460,0,0,0,4,8.636
461,0,0,1,8,8.295
462,0,0,1,3,8.598
463,0,0,0,7,8.377
464,0,0,0,4,8.602
465,0,0,0,4,8.574
466,0,0,0,6,8.453
467,0,0,0,5,8.474
468,0,0,0,4,8.566
469,0,1,2,3,8.389
470,0,0,0,3,8.744
471,0,0,0,6,8.448
472,0,0,0,6,8.447
473,0,1,0,7,8.033
474,0,0,0,3,8.659
475,0,1,1,5,8.202
476,0,1,0,5,8.311
477,0,0,0,7,8.286
478,0,0,0,6,8.434
479,0,0,1,4,8.473
480,0,0,0,1,8.714
481,0,0,0,6,8.536
482,0,0,0,1,8.818
483,0,0,1,6,8.437
484,0,0,1,6,8.444
485,0,0,0,4,8.434
486,0,0,1,5,8.488
487,0,0,0,7,8.358
488,0,0,0,0,8.901
489,0,1,0,2,8.584
490,0,0,0,4,8.619
491,0,0,1,5,8.41
492,0,1,0,4,8.246
493,0,0,0,6,8.495
494,0,0,1,5,8.503
495,0,0,0,8,8.203
496,0,1,1,3,8.439
497,0,0,0,7,8.233
498,0,0,0,9,8.404
499,0,0,2,3,8.648
500,0,1,1,5,8.306
501,0,1,0,5,8.157
502,0,0,3,3,8.541
503,0,0,0,7,8.353
504,0,0,1,3,8.623
505,0,0,0,5,8.45
506,0,0,1,3,8.695
507,0,0,1,9,8.198
508,0,0,0,9,8.211
509,0,2,0,2,8.383
510,0,0,0,4,8.616
511,0,0,1,5,8.591
512,0,0,1,10,7.927
513,0,0,1,1,8.748
514,0,0,1,9,8.259
515,0,0,1,10,8.193
516,0,2,0,5,8.192
517,0,0,1,6,8.44
518,0,1,0,3,8.432
519,0,0,1,7,8.274
520,0,0,0,6,8.419
521,0,0,1,3,8.507
