Cas,Poruch cepele,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
283,0,0,0,0,8.667
284,0,0,0,0,8.676
285,0,0,2,0,8.66
286,0,0,0,0,8.706
287,0,0,1,0,8.712
288,0,0,1,0,8.659
289,0,0,0,0,8.641
290,0,0,2,0,8.585
291,0,0,1,0,8.625
292,0,0,0,0,8.666
293,0,0,0,0,8.669
294,0,0,0,0,8.649
295,0,1,0,0,8.297
296,0,0,0,0,8.645
297,0,0,0,0,8.661
298,0,0,0,0,8.612
299,0,0,0,0,8.659
300,0,0,0,0,8.656
301,0,1,0,0,8.329
302,0,0,0,0,8.708
303,0,0,1,0,8.639
304,0,0,1,0,8.613
305,0,0,0,0,8.687
306,0,0,1,0,8.628
307,0,1,0,0,8.462
308,0,1,2,0,8.243
309,0,0,1,0,8.506
310,0,0,0,0,8.637
311,0,0,0,0,8.604
312,0,0,1,0,8.67
313,0,0,1,0,8.608
314,0,0,1,0,8.582
315,0,0,2,0,8.654
316,0,0,0,0,8.56
317,0,0,2,0,8.67
318,0,0,0,0,8.662
319,0,1,1,0,8.367
320,0,0,0,0,8.584
321,0,0,1,0,8.557
322,0,0,2,0,8.572
323,0,0,0,0,8.677
324,0,0,0,0,8.689
325,0,0,0,0,8.648
326,0,0,0,0,8.68
327,0,0,1,0,8.682
328,0,0,1,0,8.654
329,0,0,1,0,8.458
330,1,1,0,0,7.313
331,0,0,0,0,5.827
332,0,0,1,0,8.669
333,0,0,1,0,8.584
334,0,0,0,0,8.646
335,0,0,0,0,8.622
336,0,0,1,0,8.677
337,0,0,0,0,8.592
338,0,0,0,0,8.707
339,0,0,0,0,8.722
340,0,0,1,0,8.604
341,0,0,0,0,8.683
342,0,0,1,0,8.647
343,0,0,0,0,8.637
344,0,0,0,0,8.658
345,0,0,0,0,8.623
346,0,0,0,0,8.661
347,0,0,0,0,8.627
348,0,0,0,0,8.66
349,0,0,2,0,8.659
350,0,0,0,0,8.631
351,0,0,0,0,8.635
352,0,0,0,0,8.685
353,0,0,1,0,8.626
354,0,1,0,0,8.423
355,0,0,0,0,8.592
356,0,1,1,0,8.277
357,0,0,2,0,8.637
358,0,1,0,0,8.354
359,0,0,0,0,8.627
360,0,0,0,0,8.637
361,0,0,0,0,8.65
362,0,1,0,0,8.465
363,0,0,0,0,8.626
364,0,0,1,0,8.701
365,0,0,0,0,8.707
366,0,0,0,0,8.65
367,0,0,1,0,8.686
368,0,1,1,0,8.471
369,0,0,1,0,8.666
370,0,0,0,0,8.665
371,0,0,0,0,8.689
372,0,1,0,0,8.307
373,0,0,2,0,8.645
374,0,0,0,0,8.708
375,0,0,1,0,8.616
376,0,0,0,0,8.573
377,0,0,0,0,8.638
378,0,1,1,0,8.421
379,0,0,1,0,8.669
380,0,1,1,0,8.324
381,0,0,1,0,8.693
382,0,0,0,0,8.727
383,0,1,0,0,8.585
384,0,1,0,0,8.522
385,0,0,1,0,8.683
386,0,0,1,0,8.511
387,0,0,0,0,8.668
388,0,0,0,0,8.689
389,0,0,1,0,8.647
390,0,1,1,0,8.423
391,0,0,0,0,8.544
392,0,0,1,0,8.575
393,0,0,0,0,8.653
394,0,0,0,0,8.692
395,0,1,2,0,8.517
396,0,2,1,0,8.327
397,0,0,0,0,8.624
398,0,0,0,0,8.646
399,0,0,0,0,8.631
400,0,0,0,0,8.633
401,0,0,1,0,8.624
402,0,0,0,0,8.693
403,0,0,1,0,8.668
404,0,0,0,0,8.63
405,0,0,0,0,8.65
406,0,0,0,0,8.696
407,0,0,0,0,8.693
408,0,0,2,0,8.704
409,0,0,3,0,8.714
410,0,0,0,0,8.682
411,0,0,0,0,8.625
412,0,0,1,0,8.547
413,0,0,1,0,8.588
414,0,0,0,0,8.682
415,0,0,0,0,8.656
416,0,0,0,0,8.693
417,0,0,0,0,8.65
418,0,0,1,0,8.644
419,0,0,0,0,8.608
420,0,1,0,0,8.636
421,0,0,0,0,8.659
422,0,0,0,0,8.628
423,0,0,1,0,8.467
424,0,0,0,0,8.698
425,0,0,2,0,8.486
426,0,0,0,0,8.655
427,0,1,1,0,8.364
428,0,0,0,0,8.663
429,0,0,1,0,8.635
430,0,0,0,0,8.649
431,0,0,0,0,8.675
432,0,0,1,0,8.471
433,0,0,0,0,8.652
434,0,0,0,0,8.655
435,0,0,0,0,8.693
436,0,0,0,0,8.642
437,1,0,0,0,0.66
438,0,0,0,0,8.661
439,0,0,1,0,8.572
440,0,0,1,0,8.67
441,0,0,1,0,8.609
442,0,0,0,0,8.641
443,0,0,2,0,8.63
444,0,0,1,0,8.5
445,0,0,0,0,8.653
446,0,0,0,0,8.667
447,0,0,0,0,8.661
448,0,0,0,0,8.64
449,0,0,0,0,8.689
450,0,0,1,0,8.663
451,0,0,0,0,8.654
452,0,1,1,0,8.428
453,0,0,0,0,8.65
454,0,1,0,0,8.615
455,0,0,2,0,8.623
456,0,0,0,0,8.645
457,0,1,1,0,8.429
458,0,1,1,0,8.547
459,0,0,1,0,8.636
460,0,1,2,0,8.317
461,0,1,0,0,8.304
462,0,1,0,0,8.482
463,0,0,0,0,8.712
464,0,0,0,0,8.638
465,0,0,0,0,8.654
466,0,0,1,0,8.7
467,0,0,0,0,8.646
468,0,0,0,0,8.634
469,0,0,1,0,8.58
470,0,0,0,0,8.637
471,0,1,0,0,8.409
472,0,0,1,0,8.633
473,0,0,1,0,8.632
474,0,0,0,0,8.649
475,0,0,1,0,8.629
476,0,0,3,0,8.646
477,0,0,0,0,8.646
478,0,1,0,0,8.406
479,0,0,1,0,8.624
480,0,0,0,0,8.643
481,0,0,0,0,8.598
482,0,0,1,0,8.616
483,0,0,1,0,8.71
484,0,0,0,0,8.605
485,0,0,0,0,8.693
486,0,0,1,0,8.656
487,0,0,1,0,8.527
488,0,0,1,0,8.644
489,0,0,0,0,8.539
490,0,0,0,0,8.62
491,0,0,1,0,8.658
492,0,0,0,0,8.651
493,0,0,0,0,8.717
494,0,0,2,0,8.706
495,0,0,0,0,8.648
496,0,0,0,0,8.642
497,0,0,1,0,8.69
498,0,0,0,0,8.598
499,0,0,0,0,8.661
500,0,0,0,0,8.639
501,0,0,1,0,8.667
502,0,0,0,0,8.703
503,0,0,0,0,8.661
504,0,0,0,0,8.638
505,0,0,0,0,8.664
506,0,0,1,0,8.602
507,0,0,0,0,8.648
508,0,0,0,0,8.632
509,0,0,1,0,8.618
510,0,0,1,0,8.622
511,0,0,0,0,8.619
512,0,0,1,0,8.683
513,0,0,0,0,8.721
514,0,0,0,0,8.673
515,0,0,1,0,8.654
516,0,0,0,0,8.683
517,0,0,2,0,8.595
518,0,0,0,0,8.576
519,0,1,1,0,8.328
520,0,1,1,0,8.338
521,0,0,0,0,8.654
