Cas,Poruch cepele,Poruch filtru,Poruch stroje,Zatvrdnuti cokolady,Vyrobeno cokolady
219,0,1,0,13,7.953
220,0,0,1,21,7.487
221,0,0,0,14,7.935
222,0,0,0,22,7.519
223,0,0,0,22,7.63
224,0,0,1,17,7.758
225,0,0,0,15,7.994
226,0,0,1,19,7.339
227,0,0,2,19,7.523
228,0,1,1,21,7.406
229,0,0,0,20,7.568
230,0,0,0,15,7.894
231,0,0,0,17,7.769
232,0,0,0,20,7.625
233,1,0,0,0,0.357
234,0,0,1,14,7.927
235,0,0,0,12,8.064
236,0,0,0,13,8.048
237,0,0,0,18,7.646
238,0,0,3,21,7.364
239,0,0,1,20,7.561
240,0,0,1,18,7.699
241,0,0,0,15,7.862
242,0,0,1,22,7.596
243,0,1,1,17,7.597
244,0,0,2,13,7.965
245,0,0,0,16,7.694
246,0,0,0,19,7.661
247,0,0,0,18,7.664
248,0,0,0,14,7.926
249,0,0,0,21,7.533
250,0,0,0,15,7.875
251,0,0,1,18,7.483
252,0,0,0,20,7.571
253,0,0,0,21,7.419
254,0,0,0,19,7.731
255,0,0,0,20,7.636
256,0,0,1,17,7.766
257,0,0,0,16,7.842
258,0,0,0,15,7.832
259,0,0,0,17,7.652
260,0,0,1,12,8.108
261,0,1,0,21,7.187
262,0,0,2,14,7.74
263,0,0,0,20,7.62
264,0,0,1,18,7.78
265,1,0,0,16,6.02
266,0,0,1,4,1.564
267,0,1,0,18,7.542
268,0,0,0,27,7.098
269,0,0,0,22,7.317
270,0,0,1,22,7.461
271,0,0,1,15,7.903
272,0,0,1,13,7.964
273,0,0,0,17,7.599
274,0,0,0,14,7.865
275,0,2,1,21,6.95
276,0,0,1,21,7.455
277,0,0,0,16,7.787
278,0,0,0,17,7.78
279,0,0,1,15,7.858
280,0,0,1,19,7.543
281,0,0,0,16,7.793
282,0,0,2,13,7.967
283,0,0,1,15,7.88
284,0,2,0,19,7.271
285,0,0,1,14,7.896
286,0,0,1,21,7.404
287,0,0,0,17,7.784
288,0,0,0,13,8.028
289,0,0,2,17,7.797
290,0,0,1,19,7.702
291,0,0,1,16,7.829
292,0,0,0,22,7.438
293,0,0,0,13,8.006
294,0,0,0,14,7.952
295,0,0,0,17,7.925
296,0,0,0,18,7.762
297,0,0,0,20,7.503
298,0,0,1,19,7.581
299,0,0,2,13,7.885
300,0,0,0,16,7.828
301,0,0,0,14,7.984
302,0,0,0,15,7.899
303,0,0,0,15,7.816
304,0,0,1,21,7.446
305,0,1,0,14,7.62
306,0,0,1,19,7.636
307,0,0,0,24,7.383
308,1,0,1,5,1.554
309,0,0,0,16,7.906
310,0,0,0,15,7.867
311,0,1,2,22,7.163
312,0,0,1,18,7.717
313,0,0,1,26,7.256
314,0,0,0,18,7.69
315,0,1,1,14,7.851
316,0,0,0,17,7.777
317,1,0,1,2,0.915
318,0,0,1,15,7.905
319,0,0,1,21,7.516
320,0,0,0,12,8.123
321,0,0,0,13,7.959
322,0,0,0,19,7.608
323,0,0,0,12,8.083
324,0,0,0,18,7.9
325,0,0,1,23,7.418
326,0,1,0,12,7.998
327,0,0,1,19,7.67
328,0,0,1,15,7.865
329,0,0,0,16,7.842
330,0,0,0,17,7.84
331,0,0,0,19,7.536
332,0,1,0,13,7.819
333,0,0,1,18,7.654
334,0,0,1,19,7.572
335,0,0,0,10,8.24
336,0,0,0,13,7.998
337,0,1,0,16,7.332
338,0,1,0,18,7.442
339,0,0,0,22,7.423
340,1,1,1,1,0.069
341,0,0,0,20,7.553
342,0,0,0,19,7.599
343,0,0,0,14,8.012
344,0,0,0,14,7.898
345,0,1,0,17,7.58
346,0,0,0,17,7.768
347,0,0,0,12,8.032
348,0,0,0,21,7.499
349,0,0,0,20,7.64
350,0,0,2,20,7.515
351,0,0,0,12,8.015
352,0,0,0,19,7.53
353,0,0,1,14,7.906
354,0,0,0,20,7.606
355,0,0,0,19,7.72
356,0,0,0,16,7.706
357,0,0,1,12,8.025
358,0,0,0,20,7.614
359,0,0,1,19,7.611
360,0,1,0,21,7.435
361,0,0,1,14,7.916
362,0,0,0,18,7.695
363,0,0,1,9,8.303
364,0,0,0,15,7.836
365,0,0,1,18,7.761
366,0,0,1,21,7.593
367,0,0,1,18,7.678
368,0,0,1,17,7.636
369,0,0,1,9,8.241
370,0,0,0,14,7.877
371,0,0,0,16,7.879
372,0,0,0,17,7.936
373,0,0,0,18,7.571
374,0,0,0,17,7.756
375,0,0,2,14,7.972
376,0,0,0,18,7.612
377,0,1,0,15,7.901
378,0,1,1,23,7.178
379,0,1,0,20,7.118
380,0,0,1,14,7.966
381,0,0,0,19,7.661
382,0,0,0,18,7.894
383,0,0,1,12,7.957
384,0,1,0,19,7.441
385,0,0,0,19,7.637
386,0,0,1,13,8.055
387,0,2,0,20,7.13
388,0,0,0,19,7.655
389,0,0,2,19,7.593
390,0,0,1,13,7.959
391,1,0,1,0,0.071
392,0,0,0,13,7.925
393,0,0,1,15,7.948
394,0,1,1,17,7.551
395,0,0,0,19,7.459
396,0,0,1,22,7.52
397,0,0,2,21,7.472
398,0,0,0,20,7.535
399,0,0,0,20,7.532
400,0,0,1,19,7.653
401,0,0,0,15,7.828
402,0,0,0,19,7.53
403,0,0,2,17,7.619
404,0,0,0,13,7.941
405,0,1,0,14,7.588
406,0,0,0,18,7.816
407,0,0,3,18,7.631
408,0,0,1,21,7.554
409,0,0,0,11,8.104
410,0,0,0,17,7.817
411,0,0,2,19,7.731
412,0,0,1,15,7.815
413,0,0,0,20,7.613
414,0,0,3,18,7.708
415,0,0,1,21,7.532
416,0,0,1,21,7.52
417,0,0,0,19,7.751
418,0,0,1,20,7.472
419,0,0,0,14,7.93
420,0,0,0,18,7.694
421,0,0,0,15,7.908
422,0,0,0,16,7.845
423,0,0,0,17,7.829
424,0,0,1,15,7.847
425,0,0,1,19,7.667
426,0,0,0,23,7.349
427,0,0,0,21,7.518
428,0,0,0,21,7.546
429,0,0,0,16,7.874
430,0,0,1,20,7.579
431,0,0,0,20,7.574
432,0,0,0,18,7.739
433,0,0,1,14,7.901
434,0,1,0,23,7.408
435,0,0,1,22,7.458
436,0,0,0,13,7.906
437,0,0,1,13,8.201
438,0,0,0,12,8.112
439,0,1,1,16,7.708
440,0,0,0,22,7.396
441,0,1,0,19,7.337
442,0,0,0,16,7.718
443,0,0,1,18,7.775
444,0,0,1,16,7.794
445,0,0,0,15,7.826
446,0,0,1,17,7.648
447,0,0,0,24,7.326
448,0,0,2,10,8.026
449,0,0,0,13,8.002
450,0,0,0,17,7.816
451,0,0,1,21,7.301
452,0,0,0,19,7.715
453,0,0,1,14,7.894
454,0,0,1,14,7.988
455,0,0,0,18,7.764
456,0,0,0,20,7.591
457,0,0,0,20,7.605
458,0,0,0,18,7.663
459,0,0,1,17,7.65
460,0,0,1,22,7.318
461,0,0,0,18,7.614
462,0,0,0,21,7.698
463,0,0,1,23,7.553
464,0,0,1,20,7.467
465,0,0,0,16,7.923
466,0,0,0,13,8.032
467,0,2,0,15,7.505
468,0,0,1,12,7.989
469,0,0,0,15,7.9
470,0,0,0,17,7.735
471,0,0,0,15,7.789
472,0,0,0,14,7.948
473,0,0,1,19,7.674
474,0,0,1,21,7.504
475,0,2,1,17,7.317
476,0,0,1,17,7.723
477,0,1,0,11,8.046
478,0,0,0,16,7.811
479,0,0,1,20,7.466
480,0,0,1,21,7.567
481,0,0,0,17,7.85
482,0,0,1,18,7.68
483,0,0,0,23,7.382
484,0,0,0,18,7.781
485,0,0,0,17,7.703
486,0,0,0,13,7.959
487,0,2,1,15,7.285
488,0,0,0,18,7.713
489,0,0,1,18,7.693
490,0,0,0,13,8.036
491,0,0,0,17,7.677
492,0,0,1,23,7.358
493,0,0,2,20,7.558
494,0,1,0,15,7.549
495,0,0,1,11,8.108
496,0,0,1,19,7.558
497,0,0,0,16,7.776
498,0,0,1,14,7.826
499,0,0,1,14,7.88
500,0,0,0,18,7.672
501,0,0,1,18,7.63
502,0,0,0,17,7.706
503,0,0,1,13,8.048
504,0,0,1,19,7.472
505,0,0,0,15,7.781
506,0,0,1,20,7.592
507,0,0,0,13,8.12
508,0,1,1,14,7.555
509,0,0,1,14,7.971
510,0,0,0,10,8.165
511,0,1,2,16,7.304
512,0,0,0,17,7.697
513,0,0,0,15,7.843
514,0,0,1,14,7.965
515,0,0,1,25,7.138
516,0,0,0,18,7.69
517,0,0,0,16,7.845
518,0,2,1,14,7.721
519,0,0,1,13,7.97
520,0,0,0,24,7.185
521,0,1,0,10,7.961
